UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],delta_temp,power_proxy,Machine failure,TWF,HDF,PWF,OSF,RNF,risk_score,risk_level
5459,L52638,L,303.1,312.6,1514,42.1,138,9.5,63739.4,0,0,0,0,0,0,0.5471933721145078,High
5460,L52639,L,303.1,312.5,1453,49.1,140,9.399999999999977,71342.3,0,0,0,0,0,0,0.6058995240829009,High
5461,M20320,M,303.0,312.4,1526,36.1,142,9.399999999999977,55088.6,0,0,0,0,0,0,0.5011134199722871,Medium
5462,M20321,M,302.9,312.3,1339,52.1,145,9.400000000000034,69761.90000000001,0,0,0,0,0,0,0.6267372608443793,High
5463,L52642,L,302.9,312.3,1889,22.8,148,9.400000000000034,43069.200000000004,0,0,0,0,0,0,0.4105169019858363,Low
5464,L52643,L,302.9,312.4,1561,34.8,150,9.5,54322.799999999996,0,0,0,0,0,0,0.5048981482255381,Medium
5465,M20324,M,302.9,312.4,1659,33.1,152,9.5,54912.9,0,0,0,0,0,0,0.5000454090325165,Medium
5466,L52645,L,302.9,312.4,1424,49.5,155,9.5,70488.0,0,0,0,0,0,0,0.6298932593336654,High
5467,M20326,M,302.9,312.3,1426,44.7,157,9.400000000000034,63742.200000000004,0,0,0,0,0,0,0.5915249032654054,High
5468,L52647,L,302.9,312.4,1383,51.4,160,9.5,71086.2,0,0,0,0,0,0,0.649582022390965,High
5469,L52648,L,302.8,312.3,1764,29.9,162,9.5,52743.6,0,0,0,0,0,0,0.4933991814735197,Medium
5470,M20329,M,302.7,312.2,1439,42.5,164,9.5,61157.5,0,0,0,0,0,0,0.5846967576737157,High
5471,M20330,M,302.7,312.2,1585,35.5,167,9.5,56267.5,0,0,0,0,0,0,0.5399912170965524,High
5472,L52651,L,302.7,312.3,1346,61.2,170,9.600000000000023,82375.2,0,0,0,0,0,1,0.7446031162942424,High
5473,L52652,L,302.8,312.3,1386,57.8,172,9.5,80110.8,0,0,0,0,0,0,0.7239960910787958,High
5474,L52653,L,302.7,312.2,1369,51.8,174,9.5,70914.2,0,0,0,0,0,0,0.6735277541408388,High
5475,M20334,M,302.7,312.1,1378,46.9,176,9.400000000000034,64628.2,0,0,0,0,0,0,0.6356430480830426,High
5476,L52655,L,302.7,312.2,1336,46.8,179,9.5,62524.799999999996,0,0,0,0,0,0,0.6351106611427556,High
5477,M20336,M,302.6,312.1,1445,42.0,181,9.5,60690.0,0,0,0,0,0,0,0.6077765739951997,High
5478,L52657,L,302.7,312.1,1763,26.5,184,9.400000000000034,46719.5,0,0,0,0,0,0,0.4959652364226497,Medium
5479,L52658,L,302.7,312.2,1611,34.1,186,9.5,54935.100000000006,0,0,0,0,0,0,0.5593447352568187,High
5480,M20339,M,302.7,312.1,1564,32.1,188,9.400000000000034,50204.4,0,0,0,0,0,0,0.5408886173184624,High
5481,H34894,H,302.7,312.1,1478,36.0,191,9.400000000000034,53208.0,0,0,0,0,0,0,0.5738089034207537,High
5482,L52661,L,302.6,312.0,1781,28.5,196,9.399999999999977,50758.5,0,0,0,0,0,0,0.5350015971775676,Medium
5483,L52662,L,302.6,312.1,1782,26.8,198,9.5,47757.6,0,0,0,0,0,0,0.5220804279918256,Medium
5484,M20343,M,302.6,312.1,2000,21.9,200,9.5,43800.0,0,0,0,0,0,0,0.48942728205517944,Medium
5485,M20344,M,302.5,312.0,1826,25.3,203,9.5,46197.8,0,0,0,0,0,0,0.5182391750900872,Medium
5486,L52665,L,302.6,312.1,1344,51.0,206,9.5,68544.0,0,0,0,0,0,0,0.7143995567668591,High
5487,L52666,L,302.6,312.2,1520,43.0,208,9.599999999999966,65360.0,0,0,0,0,0,0,0.6664516051568583,High
5488,M20347,M,302.6,312.1,1611,39.9,210,9.5,64278.899999999994,0,0,0,0,0,0,0.6501516264408872,High
5489,L52668,L,302.7,312.2,1450,52.1,213,9.5,75545.0,1,0,0,0,1,0,0.7472408870433833,High
5490,L52669,L,302.6,312.1,1499,35.0,215,9.5,52465.0,0,0,0,0,0,1,0.6045896541370415,High
5491,L52670,L,302.6,312.1,1288,68.5,0,9.5,88228.0,1,0,0,1,0,0,0.5290886529056876,Medium
5492,M20351,M,302.7,312.2,1350,58.6,2,9.5,79110.0,0,0,0,0,0,0,0.4573683467662346,Medium
5493,M20352,M,302.9,312.4,1334,50.9,5,9.5,67900.59999999999,0,0,0,0,0,0,0.3946179231599613,Low
5494,L52673,L,302.8,312.4,1376,57.1,8,9.599999999999966,78569.6,0,0,0,0,0,0,0.4573985580500462,Medium
5495,L52674,L,302.8,312.4,1368,49.5,10,9.599999999999966,67716.0,0,0,0,0,0,0,0.3944159857271914,Low
5496,H34909,H,302.9,312.5,1357,55.0,12,9.600000000000023,74635.0,0,0,0,0,0,1,0.4433437603304563,Medium
5497,M20356,M,302.9,312.5,1924,24.0,17,9.600000000000023,46176.0,0,0,0,0,0,0,0.21697619042290556,Low
5498,M20357,M,302.9,312.5,1551,40.0,20,9.600000000000023,62040.0,0,0,0,0,0,0,0.3452753528188997,Low
5499,M20358,M,302.9,312.5,1903,21.2,23,9.600000000000023,40343.6,0,0,0,0,0,0,0.1979732266798513,Low
5500,H34913,H,302.9,312.3,1417,48.7,26,9.400000000000034,69007.90000000001,0,0,0,0,0,0,0.41821952652771477,Low
5501,L52680,L,302.7,312.1,1601,35.2,31,9.400000000000034,56355.200000000004,0,0,0,0,0,0,0.32352015114324817,Low
5502,L52681,L,302.7,312.1,1543,37.5,33,9.400000000000034,57862.5,0,0,0,0,0,0,0.3427062426136627,Low
5503,L52682,L,302.6,312.1,1439,52.3,35,9.5,75259.7,0,0,0,0,0,0,0.466275837600073,Medium
5504,H34917,H,302.6,312.0,1657,29.3,37,9.399999999999977,48550.1,0,0,0,0,0,0,0.2830518639632616,Low
5505,L52684,L,302.8,312.2,1458,51.0,42,9.399999999999977,74358.0,0,0,0,0,0,0,0.4681741915866179,Medium
5506,L52685,L,302.8,312.2,1746,27.4,44,9.399999999999977,47840.399999999994,0,0,0,0,0,0,0.28208490940626446,Low
5507,L52686,L,302.9,312.2,1677,30.5,46,9.300000000000011,51148.5,0,0,0,0,0,0,0.309712728561309,Low
5508,L52687,L,302.8,312.1,1520,39.9,48,9.300000000000011,60648.0,0,0,0,0,0,0,0.38586706501258694,Low
5509,L52688,L,302.9,312.2,1367,55.1,50,9.300000000000011,75321.7,0,0,0,0,0,0,0.5055151725601595,Medium
5510,L52689,L,302.8,312.2,1509,36.5,52,9.399999999999977,55078.5,0,0,0,0,0,1,0.3609960388900178,Low
5511,L52690,L,302.8,312.1,1418,51.4,54,9.300000000000011,72885.2,0,0,0,0,0,0,0.48603516854785545,Medium
5512,L52691,L,302.8,312.1,1958,20.3,56,9.300000000000011,39747.4,0,0,0,0,0,0,0.24386251419580182,Low
5513,L52692,L,302.8,312.2,1682,30.9,58,9.399999999999977,51973.799999999996,0,0,0,0,0,0,0.3327371861592133,Low
5514,M20373,M,302.8,312.2,1452,50.3,60,9.399999999999977,73035.59999999999,0,0,0,0,0,0,0.4898153044017809,Medium
5515,L52694,L,302.7,312.0,1828,24.0,63,9.300000000000011,43872.0,0,0,0,0,0,0,0.2845267261122425,Low
5516,H34929,H,302.7,312.0,1484,41.5,65,9.300000000000011,61586.0,0,0,0,0,0,0,0.4236432872765338,Medium
5517,L52696,L,302.6,312.0,1674,32.2,70,9.399999999999977,53902.8,0,0,0,0,0,0,0.36318654447854837,Low
5518,L52697,L,302.6,311.9,1448,49.5,72,9.299999999999955,71676.0,0,0,0,0,0,0,0.5013372179261633,Medium
5519,M20378,M,302.5,311.8,2023,19.1,74,9.300000000000011,38639.3,0,0,0,0,0,0,0.263237873719975,Low
5520,L52699,L,302.5,311.9,1452,47.4,77,9.399999999999977,68824.8,0,0,0,0,0,0,0.49129768264317714,Medium
5521,M20380,M,302.6,312.0,1496,45.0,79,9.399999999999977,67320.0,0,0,0,0,0,0,0.47789186841443054,Medium
5522,L52701,L,302.6,311.9,1397,46.9,82,9.299999999999955,65519.299999999996,0,0,0,0,0,0,0.4890286132536853,Medium
5523,L52702,L,302.6,311.9,1453,39.1,84,9.299999999999955,56812.3,0,0,0,0,0,0,0.42977022304617973,Medium
5524,M20383,M,302.5,311.9,1524,34.8,86,9.399999999999977,53035.2,0,0,0,0,0,0,0.40081933641116196,Low
5525,L52704,L,302.6,311.9,1633,30.9,89,9.299999999999955,50459.7,0,0,0,0,0,0,0.3783470918054651,Low
5526,M20385,M,302.6,312.0,1363,45.7,91,9.399999999999977,62289.100000000006,0,0,0,0,0,0,0.48940668831973183,Medium
5527,L52706,L,302.5,311.9,1520,44.9,94,9.399999999999977,68248.0,0,0,0,0,0,0,0.5031429075250224,Medium
5528,M20387,M,302.5,311.9,1532,38.8,96,9.399999999999977,59441.6,0,0,0,0,0,0,0.4530018399995084,Medium
5529,L52708,L,302.4,311.8,1384,50.9,99,9.400000000000034,70445.59999999999,0,0,0,0,0,0,0.5489527512775353,High
5530,M20389,M,302.4,311.8,1539,39.9,101,9.400000000000034,61406.1,0,0,0,0,0,0,0.47136486663643434,Medium
5531,M20390,M,302.3,311.8,1355,50.1,104,9.5,67885.5,0,0,0,0,0,0,0.5467101304949337,High
5532,M20391,M,302.3,311.7,1504,37.3,107,9.399999999999977,56099.2,0,0,0,0,0,0,0.454641522444293,Medium
5533,L52712,L,302.4,311.8,1476,46.6,110,9.400000000000034,68781.6,0,0,0,0,0,0,0.5389789274715897,Medium
5534,L52713,L,302.4,311.7,1721,26.9,112,9.300000000000011,46294.899999999994,0,0,0,0,0,0,0.3833750350037553,Low
5535,M20394,M,302.3,311.7,1494,37.1,114,9.399999999999977,55427.4,0,0,0,0,0,0,0.46310038275475124,Medium
5536,L52715,L,302.3,311.7,1465,43.5,117,9.399999999999977,63727.5,0,0,0,0,0,0,0.5216573612918423,Medium
5537,M20396,M,302.3,311.8,1363,54.0,119,9.5,73602.0,1,0,0,0,0,0,0.6046982216643444,High
5538,L52717,L,302.4,311.8,1648,30.0,122,9.400000000000034,49440.0,0,0,0,0,0,0,0.4232848393320208,Medium
5539,M20398,M,302.3,311.8,1879,23.0,124,9.5,43217.0,0,0,0,0,0,0,0.3740032231391442,Low
5540,H34953,H,302.3,311.7,1482,39.0,127,9.399999999999977,57798.0,0,0,0,0,0,0,0.4994196799710447,Medium
5541,L52720,L,302.4,311.8,1493,38.4,132,9.400000000000034,57331.2,0,0,0,0,0,0,0.5029792865206388,Medium
5542,L52721,L,302.4,311.8,1433,42.2,134,9.400000000000034,60472.600000000006,0,0,0,0,0,0,0.5340787100147957,Medium
5543,L52722,L,302.3,311.7,1400,41.6,136,9.399999999999977,58240.0,0,0,0,0,0,0,0.5289277499399567,Medium
5544,L52723,L,302.4,311.8,1255,59.0,138,9.400000000000034,74045.0,0,0,0,0,0,0,0.6632056283475842,High
5545,L52724,L,302.2,311.7,1471,45.6,140,9.5,67077.6,0,0,0,0,0,0,0.5770866235823032,High
5546,H34959,H,302.2,311.6,1357,44.2,142,9.400000000000034,59979.4,0,0,0,0,0,0,0.556607797075497,High
5547,L52726,L,302.3,311.7,1453,41.2,147,9.399999999999977,59863.600000000006,0,0,0,0,0,0,0.5477692339714011,High
5548,M20407,M,302.3,311.7,1540,28.9,149,9.399999999999977,44506.0,0,0,0,0,0,0,0.4488426839064612,Medium
5549,L52728,L,302.3,311.8,1605,35.2,152,9.5,56496.00000000001,0,0,0,0,0,0,0.5151408551216534,Medium
5550,H34963,H,302.3,311.9,1374,52.4,154,9.599999999999966,71997.59999999999,0,0,0,0,0,0,0.6476381388464779,High
5551,M20410,M,302.3,311.9,1508,42.3,159,9.599999999999966,63788.399999999994,0,0,0,0,0,0,0.58160394977704,High
5552,H34965,H,302.4,311.9,1366,47.3,162,9.5,64611.799999999996,0,0,0,0,0,0,0.6156696146272336,High
5553,H34966,H,302.5,312.0,1579,35.7,167,9.5,56370.3,0,0,0,0,0,0,0.5413210941362087,High
5554,L52733,L,302.5,311.9,1306,59.7,172,9.399999999999977,77968.2,0,0,0,0,0,1,0.7296215556947967,High
5555,M20414,M,302.5,312.0,1521,40.2,174,9.5,61144.200000000004,0,0,0,0,0,0,0.5878397886421478,High
5556,L52735,L,302.5,312.0,1411,44.2,177,9.5,62366.200000000004,0,0,0,0,0,0,0.6173065414801803,High
5557,H34970,H,302.5,312.0,1357,42.0,179,9.5,56994.0,0,0,0,0,0,0,0.5963101696608761,High
5558,M20417,M,302.5,312.0,1436,43.5,184,9.5,62466.0,0,0,0,0,0,0,0.6247518167076528,High
5559,L52738,L,302.5,311.9,1553,40.1,187,9.399999999999977,62275.3,0,0,0,0,0,0,0.6103851071790998,High
5560,M20419,M,302.5,312.0,1451,43.2,189,9.5,62683.200000000004,0,0,0,0,0,0,0.6314966187137357,High
5561,L52740,L,302.4,311.9,1541,37.9,192,9.5,58403.899999999994,0,0,0,0,0,0,0.597503887350959,High
5562,M20421,M,302.3,311.7,1341,46.3,194,9.399999999999977,62088.299999999996,0,0,0,0,0,0,0.6550980744061254,High
5563,L52742,L,302.3,311.7,1648,32.1,197,9.399999999999977,52900.8,0,0,0,0,0,0,0.5611762663950293,High
5564,M20423,M,302.3,311.7,1640,31.5,199,9.399999999999977,51660.0,0,0,0,0,0,0,0.5582537298419894,High
5565,L52744,L,302.4,311.8,1416,46.1,202,9.400000000000034,65277.6,0,0,0,0,0,0,0.6738132659336885,High
5566,L52745,L,302.4,311.9,1671,29.9,204,9.5,49962.899999999994,0,0,0,0,0,0,0.5535545342053366,High
5567,L52746,L,302.4,312.0,1457,45.5,206,9.600000000000023,66293.5,0,0,0,0,0,0,0.6791232458596332,High
5568,M20427,M,302.5,312.0,1445,54.8,0,9.5,79186.0,0,0,0,0,0,0,0.4334979309742717,Medium
5569,L52748,L,302.5,312.1,1534,38.6,3,9.600000000000023,59212.4,0,0,0,0,0,0,0.30435238829149136,Low
5570,L52749,L,302.4,312.0,1508,36.9,5,9.600000000000023,55645.2,0,0,0,0,0,0,0.29015882926869074,Low
5571,M20430,M,302.4,312.1,1492,47.7,7,9.700000000000045,71168.40000000001,0,0,0,0,0,0,0.3875398097384108,Low
5572,L52751,L,302.4,312.0,1562,37.9,10,9.600000000000023,59199.799999999996,0,0,0,0,0,0,0.3115451178405506,Low
5573,L52752,L,302.4,312.0,1545,36.4,12,9.600000000000023,56238.0,0,0,0,0,0,0,0.2998107014977129,Low
5574,L52753,L,302.5,312.2,1738,25.3,14,9.699999999999989,43971.4,0,0,0,0,0,0,0.21442256418254224,Low
5575,L52754,L,302.4,312.0,1305,49.1,16,9.600000000000023,64075.5,0,0,0,0,0,0,0.39352470058477473,Low
5576,H34989,H,302.4,312.0,1477,39.7,18,9.600000000000023,58636.9,0,0,0,0,0,0,0.3328186985195627,Low
5577,H34990,H,302.4,312.0,1457,43.4,23,9.600000000000023,63233.799999999996,0,0,0,0,0,0,0.3713820412558583,Low
5578,L52757,L,302.4,312.1,1455,40.4,28,9.700000000000045,58782.0,0,0,0,0,0,0,0.3528011466428693,Low
5579,L52758,L,302.5,312.2,1574,38.7,30,9.699999999999989,60913.8,0,0,0,0,0,0,0.35141237250687263,Low
5580,L52759,L,302.6,312.2,1695,27.1,32,9.599999999999966,45934.5,0,0,0,0,0,0,0.25718195876267474,Low
5581,M20440,M,302.6,312.2,1458,38.8,34,9.599999999999966,56570.399999999994,0,0,0,0,0,0,0.34852697554658874,Low
5582,M20441,M,302.5,312.1,1454,47.6,37,9.600000000000023,69210.40000000001,0,0,0,0,0,0,0.43002186148530963,Medium
5583,L52762,L,302.5,312.0,2052,18.9,40,9.5,38782.799999999996,0,0,0,0,0,0,0.20870645455064601,Low
5584,L52763,L,302.5,312.0,1673,29.9,42,9.5,50022.7,0,0,0,0,0,0,0.2975624134827262,Low
5585,L52764,L,302.4,311.9,1578,29.9,44,9.5,47182.2,0,0,0,0,0,0,0.29434229800434714,Low
5586,M20445,M,302.5,312.0,1642,29.1,46,9.5,47782.200000000004,0,0,0,0,0,0,0.2944568575483403,Low
5587,M20446,M,302.4,311.8,1557,31.5,49,9.400000000000034,49045.5,0,0,0,0,0,0,0.31522519640404706,Low
5588,L52767,L,302.5,311.9,1481,42.9,52,9.399999999999977,63534.9,0,0,0,0,0,0,0.41516111671440165,Low
5589,M20448,M,302.5,311.8,1566,37.6,54,9.300000000000011,58881.600000000006,0,0,0,0,0,0,0.37874703665404535,Low
5590,M20449,M,302.5,311.9,1298,57.5,57,9.399999999999977,74635.0,0,0,0,0,0,0,0.5282262691260085,Medium
5591,M20450,M,302.5,311.9,1340,59.4,60,9.399999999999977,79596.0,0,0,0,0,0,0,0.5545555238738615,High
5592,L52771,L,302.5,312.0,1574,33.8,63,9.5,53201.2,0,0,0,0,0,0,0.3593341712666908,Low
5593,L52772,L,302.5,311.9,1437,46.7,65,9.399999999999977,67107.90000000001,0,0,0,0,0,0,0.4646215840119283,Medium
5594,L52773,L,302.6,311.9,1354,48.0,67,9.299999999999955,64992.0,0,0,0,0,0,0,0.47017239150005574,Medium
5595,L52774,L,302.6,311.9,1598,35.5,69,9.299999999999955,56729.0,0,0,0,0,0,0,0.38608742583505995,Low
5596,M20455,M,302.7,312.0,1944,21.4,71,9.300000000000011,41601.6,0,0,0,0,0,0,0.2777879902142692,Low
5597,M20456,M,302.7,312.0,1538,36.7,74,9.300000000000011,56444.600000000006,0,0,0,0,0,0,0.39994696729026724,Low
5598,L52777,L,302.7,312.0,1501,37.0,77,9.300000000000011,55537.0,0,0,0,0,0,0,0.4042991629948152,Low
5599,L52778,L,302.8,312.1,1441,52.1,79,9.300000000000011,75076.1,0,0,0,0,0,0,0.5343296326597657,Medium
5600,M20459,M,302.7,312.0,1652,31.0,81,9.300000000000011,51212.0,0,0,0,0,0,0,0.3679386245152258,Low
5601,L52780,L,302.8,312.1,1487,36.6,84,9.300000000000011,54424.200000000004,0,0,0,0,0,0,0.41066826238270493,Low
5602,L52781,L,302.9,312.2,1605,33.9,86,9.300000000000011,54409.5,0,0,0,0,0,0,0.3989621242227194,Low
5603,L52782,L,302.9,312.1,1334,54.7,88,9.200000000000045,72969.8,0,0,0,0,0,0,0.5581120607042978,High
5604,L52783,L,302.9,312.2,1340,57.8,90,9.300000000000011,77452.0,0,0,0,0,0,0,0.5883779037118771,High
5605,L52784,L,302.9,312.2,1513,37.8,92,9.300000000000011,57191.399999999994,0,0,0,0,0,0,0.4361273671999224,Medium
5606,L52785,L,302.9,312.2,1510,41.4,94,9.300000000000011,62514.0,0,0,0,0,0,0,0.4710287137389044,Medium
5607,L52786,L,302.9,312.2,1729,23.6,96,9.300000000000011,40804.4,0,0,0,0,0,0,0.3276104070370975,Low
5608,M20467,M,302.9,312.2,1745,25.5,98,9.300000000000011,44497.5,0,0,0,0,0,0,0.34950985595273076,Low
5609,M20468,M,303.1,312.3,1623,31.6,101,9.199999999999989,51286.8,0,0,0,0,0,0,0.40302394537753206,Low
5610,M20469,M,303.1,312.4,1378,50.1,104,9.299999999999955,69037.8,0,0,0,0,0,0,0.5492991730682034,High
5611,L52790,L,303.1,312.4,1407,41.2,107,9.299999999999955,57968.4,0,0,0,0,0,0,0.4802699015427037,Medium
5612,M20471,M,303.0,312.3,1674,29.5,109,9.300000000000011,49383.0,0,0,0,0,0,0,0.39985615658362883,Low
5613,L52792,L,303.0,312.3,1486,42.4,112,9.300000000000011,63006.4,0,0,0,0,0,0,0.5060880650511703,Medium
5614,M20473,M,303.0,312.3,1483,38.8,114,9.300000000000011,57540.399999999994,0,0,0,0,0,0,0.4771886312278577,Medium
5615,H35028,H,303.0,312.2,1624,28.8,117,9.199999999999989,46771.200000000004,0,0,0,0,0,0,0.402789907329751,Low
5616,M20475,M,303.0,312.2,1257,71.3,122,9.199999999999989,89624.09999999999,1,0,0,1,0,0,0.7404954678202518,High
5617,L52796,L,303.0,312.3,1480,41.4,125,9.300000000000011,61272.0,0,0,0,0,0,0,0.517249986636902,Medium
5618,L52797,L,303.1,312.4,1404,61.5,127,9.299999999999955,86346.0,1,0,0,1,0,0,0.6871890609580913,High
5619,M20478,M,303.0,312.4,1645,29.6,129,9.399999999999977,48692.0,0,0,0,0,0,0,0.43047358875091707,Medium
5620,L52799,L,303.0,312.3,1932,21.9,132,9.300000000000011,42310.799999999996,0,0,0,0,0,0,0.3785713950780471,Low
5621,L52800,L,303.0,312.3,1533,38.5,134,9.300000000000011,59020.5,0,0,0,0,0,0,0.5104863921795757,Medium
5622,M20481,M,302.9,312.2,1292,54.4,136,9.300000000000011,70284.8,0,0,0,0,0,0,0.626320251117947,High
5623,L52802,L,302.9,312.2,1571,40.6,139,9.300000000000011,63782.600000000006,0,0,0,0,0,0,0.5406297053601952,High
5624,L52803,L,302.9,312.3,1578,36.3,141,9.400000000000034,57281.399999999994,0,0,0,0,0,0,0.5055581809799339,Medium
5625,M20484,M,302.8,312.2,1469,36.9,143,9.399999999999977,54206.1,0,0,0,0,0,0,0.5051072089647046,Medium
5626,L52805,L,302.7,312.1,1728,24.4,146,9.400000000000034,42163.2,0,0,0,0,0,0,0.4141104114495967,Low
5627,H35040,H,302.7,312.1,1603,32.5,148,9.400000000000034,52097.5,0,0,0,0,0,0,0.48409882012611405,Medium
5628,L52807,L,302.7,312.1,1597,39.8,153,9.400000000000034,63560.6,0,0,0,0,0,0,0.5578696881330265,High
5629,L52808,L,302.7,312.1,1688,32.0,155,9.400000000000034,54016.0,0,0,0,0,0,0,0.4967293383148547,Medium
5630,L52809,L,302.7,312.2,1405,51.4,157,9.5,72217.0,0,0,0,0,0,0,0.6473796747353188,High
5631,M20490,M,302.8,312.2,1615,32.9,159,9.399999999999977,53133.5,0,0,0,0,0,0,0.5060156608606753,Medium
5632,L52811,L,302.8,312.2,1515,36.8,162,9.399999999999977,55751.99999999999,0,0,0,0,0,0,0.5380706859242039,Medium
5633,L52812,L,302.7,312.2,1376,52.8,164,9.5,72652.8,0,0,0,0,0,0,0.667118352319285,High
5634,L52813,L,302.7,312.2,1447,47.5,166,9.5,68732.5,0,0,0,0,0,0,0.632351211603029,High
5635,M20494,M,302.6,312.2,1353,56.5,168,9.599999999999966,76444.5,0,0,0,0,0,0,0.7022915056415263,High
5636,L52815,L,302.6,312.1,1502,47.3,171,9.5,71044.59999999999,0,0,0,0,0,0,0.6443523853481335,High
5637,L52816,L,302.6,312.0,1447,45.5,173,9.399999999999977,65838.5,0,0,0,0,0,0,0.6259270171250696,High
5638,M20497,M,302.5,312.0,1487,46.1,175,9.5,68550.7,0,0,0,0,0,0,0.6384796760156793,High
5639,L52818,L,302.6,312.1,1519,38.1,178,9.5,57873.9,0,0,0,0,0,0,0.5752775718315426,High
5640,L52819,L,302.6,312.1,1668,28.7,180,9.5,47871.6,0,0,0,0,0,1,0.5043176310423602,Medium
5641,L52820,L,302.6,312.1,1420,51.6,182,9.5,73272.0,0,0,0,0,0,0,0.6903746918285392,High
5642,L52821,L,302.6,312.1,1473,37.3,184,9.5,54942.899999999994,0,0,0,0,0,0,0.5737826229151151,High
5643,L52822,L,302.5,312.0,1495,38.8,186,9.5,58005.99999999999,0,0,0,0,0,0,0.5920687555991355,High
5644,L52823,L,302.5,312.0,1574,42.0,188,9.5,66108.0,0,0,0,0,0,0,0.6310171883618598,High
5645,L52824,L,302.5,312.0,1383,51.3,190,9.5,70947.9,0,0,0,0,0,0,0.6961526628479036,High
5646,M20505,M,302.5,312.0,1591,29.4,192,9.5,46775.399999999994,0,0,0,0,0,0,0.5246731224854939,Medium
5647,M20506,M,302.4,311.8,1644,37.2,195,9.400000000000034,61156.8,0,0,0,0,0,0,0.6045861634669755,High
5648,H35061,H,302.5,311.8,2370,14.7,198,9.300000000000011,34839.0,0,0,0,0,0,0,0.42657078516357083,Medium
5649,L52828,L,302.5,311.9,1401,44.9,203,9.399999999999977,62904.9,0,0,0,0,0,0,0.6634697915352147,High
5650,M20509,M,302.5,311.9,1414,51.6,205,9.399999999999977,72962.40000000001,0,0,0,0,0,0,0.7260427041527029,High
5651,L52830,L,302.5,312.0,1456,46.3,208,9.5,67412.8,0,0,0,0,0,0,0.6891958021912761,High
5652,M20511,M,302.5,312.0,1447,45.7,210,9.5,66127.90000000001,0,0,0,0,0,0,0.6861741796558695,High
5653,L52832,L,302.4,311.8,1727,26.5,213,9.400000000000034,45765.5,0,0,0,0,0,0,0.5396715461144209,Medium
5654,L52833,L,302.4,311.7,1495,36.8,215,9.300000000000011,55015.99999999999,0,0,0,0,0,0,0.6202114724402477,High
5655,L52834,L,302.3,311.6,1544,34.3,0,9.300000000000011,52959.2,0,0,0,0,0,0,0.2619329437941425,Low
5656,L52835,L,302.3,311.5,1387,47.3,2,9.199999999999989,65605.09999999999,0,0,0,0,0,0,0.36493698154307125,Low
5657,M20516,M,302.3,311.5,1316,47.2,4,9.199999999999989,62115.200000000004,0,0,0,0,0,0,0.35970831263658043,Low
5658,L52837,L,302.3,311.5,1794,26.1,7,9.199999999999989,46823.4,0,0,0,0,0,0,0.214158984464841,Low
5659,M20518,M,302.2,311.4,1372,55.1,9,9.199999999999989,75597.2,0,0,0,0,0,0,0.44131204470664076,Medium
5660,M20519,M,302.3,311.5,1674,30.0,12,9.199999999999989,50220.0,0,0,0,0,0,0,0.2511243370384778,Low
5661,L52840,L,302.2,311.4,1477,41.7,15,9.199999999999989,61590.9,0,0,0,0,0,0,0.34570181452982174,Low
5662,L52841,L,302.2,311.4,1397,53.0,17,9.199999999999989,74041.0,0,0,0,0,0,0,0.4389252601637734,Medium
5663,L52842,L,302.2,311.5,1616,34.0,19,9.300000000000011,54944.0,0,0,0,0,0,0,0.29478366109829557,Low
5664,M20523,M,302.3,311.5,1530,42.3,21,9.199999999999989,64718.99999999999,0,0,0,0,0,0,0.3655130480394505,Low
5665,M20524,M,302.2,311.4,1539,35.1,24,9.199999999999989,54018.9,0,0,0,0,0,0,0.3066541967001438,Low
5666,L52845,L,302.3,311.4,1845,21.9,27,9.099999999999966,40405.5,0,0,0,0,0,0,0.20828257106888298,Low
5667,L52846,L,302.2,311.4,1430,43.1,29,9.199999999999989,61633.0,0,0,0,0,0,0,0.37562310186092934,Low
5668,L52847,L,302.2,311.4,2080,19.2,31,9.199999999999989,39936.0,0,0,0,0,0,0,0.1987166219233151,Low
5669,M20528,M,302.2,311.4,1432,45.3,33,9.199999999999989,64869.6,0,0,0,0,0,0,0.4013072717982881,Low
5670,M20529,M,302.2,311.5,1479,39.5,36,9.300000000000011,58420.5,0,0,0,0,0,0,0.35969207760800137,Low
5671,L52850,L,302.2,311.5,1424,45.2,39,9.300000000000011,64364.8,0,0,0,0,0,0,0.4091097785515561,Low
5672,H35085,H,302.2,311.6,1534,37.2,41,9.400000000000034,57064.8,0,0,0,0,0,0,0.35191380192065974,Low
5673,H35086,H,302.1,311.6,1701,26.2,46,9.5,44566.2,0,0,0,0,0,0,0.2712969294988223,Low
5674,L52853,L,302.2,311.6,1462,50.0,51,9.400000000000034,73100.0,0,0,0,0,0,0,0.47408240073169444,Medium
5675,M20534,M,302.2,311.7,1393,42.5,53,9.5,59202.5,0,0,0,0,0,0,0.4048100993273124,Low
5676,M20535,M,302.3,311.7,1453,42.5,56,9.399999999999977,61752.5,0,0,0,0,0,0,0.4152826438966887,Low
5677,L52856,L,302.3,311.8,1565,37.8,59,9.5,59156.99999999999,0,0,0,0,0,0,0.3883698579419331,Low
5678,L52857,L,302.3,311.8,1281,51.7,61,9.5,66227.7,0,0,0,0,0,0,0.48379232549099516,Medium
5679,M20538,M,302.2,311.7,1584,36.2,63,9.5,57340.8,0,0,0,0,0,0,0.38182203507947576,Low
5680,M20539,M,302.2,311.7,1466,49.0,66,9.5,71834.0,0,0,0,0,0,0,0.4894588011032943,Medium
